2494,A  good read that held my attention. Really enjoyable.,4
2495,A better than average psychological thriller. It's not often that I am surprised by twists in this genre but I have to admit that I really didn't see one coming this time.A good 4 stars from me!My thanks to Netgalley for this copy.,4
2496,A bit fiddly to stick up but once up they worked well.,4
2497,"A bit mixed - certainly quite a slow start, but eventually the pace quickens and you are drawn more into the plot and characters.  An interesting style of first person reporting by the two main characters, but it was rather hard to like any of them.  The 'final twist' was a bit unconvincing.",4
2498,"a bit noisy but effective.  Don't really need the additional ""clock"".",4
2499,"A bit of a slow start, but a very enjoyable read, can recommend it. I enjoyed the twists and surprises the book throw out",4
2500,A bit smaller than I expected but very pretty,4
2501,A bit temperamental but overal a good idea when going away.,4
2502,A Christmas gift for the family,5
2503,A clever and intricate plot which surprises at every turn.,5
2504,"A decent brush, with decent options.  However, frankly the Bluetooth is an entire gimmick, it doesn't actually add anything useful, I wouldn't pay extra for it.  The travel case is decent, as is the head holder.  I don't use the phone app nor the timer as the toothbrush vibrates on 30-second​ intervals to remind you to change quadrant - even if you're not using the timer.",3
2505,"A disturbing book with twists and turns changing the story throughout,quite difficult to read and not the happiest off endings .",4
2506,A disturbing storyline which only became openly evident as the plot unfolded. Leaves you with a sense of disturbing reality,4
2507,A fantastic tablet for the price. My 3 & 7 year old both enjoy theirs but you have to remember it’s not an iPad but that’s reflected in the cost.,4
2508,"A genius idea, though somewhat niche.  We have blinds in our bedroom (rented flat,s o can't change) and this has made a world of difference to the amount of light seeping into the room in the mornings, it works very well.  Could do with a nice print/pattern/texture on the reverse though, as looks a little unsightly from outside.",4
2509,"A good drama, I didn’t realise the twist, which I usually do get beforehand. Managed it all in a day.",4
2510,A good easy read.  Kept me interested in the story.,4
2511,A good holiday read,4
2512,A good product. We have tried permenant blinds but this does a better job and you can also take it down when not in use! One of the suckers came off the first time I used it but it's been fine since and does not make a difference. Would recommend!,4
2513,a good read,4
2514,A good read - didn't see the twist coming!,4
2515,A good read with an interesting twist in the tail. I found the constant back and forth with the timeline a bit annoying by the end though.,4
2516,"A good read, but the story could have been condensed",4
2517,"A good read, if a little lengthy.",4
2518,A good read. Keeping the mystery right to the end. Didn't know about eclipse chasing until reading this book and found it fascinating.,4
2519,A good storyline with a good twist but a little slow to startThanks to Netgalley for the ARC in return for an honest review.,4
2520,A good toothbrush but not sure you need all the extra Bluetooth gadgets.,4
2521,a good toothbrush but to many gimmicks,4
2522,"A good toothbrush where a full charge lasts about a week and a half. The only downside is that as the amount of charge the battery has goes down, the lesser it performs.",4
2523,A good toothbrush. Lasts around a week on full charge. I haven't bothered testing or using the bluetooth feature which I think is a bit odd and overkill for a toothbrush. A simple 2 minute warner would suffice (which I know other models have). All the standard ORAL-B heads fit.,4
2524,A good yarn well spun,4
2525,"A great holiday read, extremely gripping and only cost 99p which is a hell of a lot cheaper than a lot of the (comparative) shite I also read whilst abroad. I didn't guess the twist, which is always a bonus, and the ending was satisfying (insofar as I can't entirely remember it which means it wasn't irritating or exasperating - also always a bonus).",4
2526,A great product,5
2527,"A great product that cleans the teeth very well. Works great with the Oral-B app and I am very impressed with it. However, one small gripe that meant it did not get 5 stars is that a USB charging point would provide greater charging flexibility particularly those of us who are overseas for much of our time.",4
2528,"A great product, they really cut the light out and are portable. Occasionally they did come away from the window but in general worth the money.",4
2529,A great read of lies and deception that leads people to do things to protect their own lives really enjoyed  the way the author flicks between past events and current time unravelling the story as she goes keeps you guessing up to the end ..fantastic,4
2530,A great read that I could not put down- many twists made it impossible to predict.,4
2531,"A great shaver, good replacement for my old Braun.",4
2532,A great story that ties in so many possibilities to one event and leaves you wondering what will happen next. Very enjoyable read,4
2533,A little bit fiddly to put up but perhaps that's just me. Has worked well at helping my little one sleep a little longer in lighter mornings,4
2534,"A little drawn out, but certainly made you think! Always two sides to every story.",4
2535,A little long winded but good twist,3
2536,A little slow to build however a good read,4
2537,A little slow to start but picked up pace. Fantastic twists all through the plot. It became difficult to put down.,4
2538,A little smaller than expected but beautiful earrings and a bargain,4
2539,A little surprised when it turned out to be blue tooth connected to app in iPhone. The app serves no useful purpose by the cheaper version.,4
2540,A luxury but it works well,4
2541,The cleverly written book flows continously through the past and present. A gripping book that keeps you hooked until the end.,5
2542,A must if you have children especially when the evenings are light and children struggle to get to sleep. I have bought two of these and they really help my children to sleep longer and to fall asleep much quicker in the evening. They will fit most window sizes but do check the sizing! They have stars on them which makes it look nice rather than just plain material. The downside is that I have never found the sucker caps to be very effective. Comes complete in a handy sized bag which can be used easily if you are travelling. I would recommend this product.,4
2543,"A new novel by Erin Kelly makes for a delicious prospect indeed. A back catalogue of elegant, atmospheric thrillers has firmly established Kelly as a cut above in a genre which has long since reached saturation point; deftly and intricately woven plots, immaculate characterisation and rich, evocative prose combine to elevate Kelly's tales to a different league altogether from the plethora of poorly plotted potboilers currently clogging the shelves. She brings new twists to twistlit, all imbued with a very British, very domestic, very familiar feel - but each new novel bears a motif which sets is apart from its predecessors and its contemporaries alike. In He Said/She Said, solar eclipses are the hallmark, and nothing could be more fitting given the sinister duality of this taut tale - dark and light, black and white, but which is which? And more importantly, who do we trust?Kit and Laura meet at university, their courtship defined by the polar mix of hedonistic nights and two-bar electric fires in tatty student digs. The turn of the millennium brings a wave of new-age decadence and at-oneness with the universe, and Kit's passion for chasing eclipses soon becomes Laura's. The solar eclipse of summer 1999 draws the couple to the line of totality, but as the chill daytime dusk winds scour the Cornish coast Laura witnesses a terrible crime - or does she? The repercussions of that moment will haunt her down the years, but it's not until a decade and a half later, pregnant and settled with Kit in their North London middle class idyll, that Laura realises how much is at stake - but is it too late?Kelly specialises in the past catching up in myriad terrifying ways, but in He Said/She Said she achieves this so masterfully, so insidiously, that the creeping dark shadow obliterating clarity and light seems an entirely fitting metaphor. Part thriller, part court-room drama, the novel poses difficult questions about consent and perception, and how lives can change irrevocably with just a few hastily chosen words. Kit and Laura's lives spiral out of control, but the reader is kept in jangling suspense as to who the architect of their woes actually is - damaged Beth, the fulcrum around which the drama of that fateful day in Cornwall plays out; Jamie, arrogant and cocksure, yet with the loyal support of a devoted fiancee and pillars-of-the-community family; or is the danger closer yet to home? As darkness descends and the heart-stopping denouement unfolds, the reader is left sucker-punched, stunned, breathless.The web woven around Kit and Laura spans continents and years, yet the action feels close, claustrophobic; the contrast between the wide expanse of heavens gazed upon and the intense, suffocating urgency of relationships on the edge and secrets long-guarded makes for a dizzying, disorientating read. As ever, Kelly's characters are startlingly and memorably rendered; flawed and fearful, they become increasingly unpredictable and unreliable. There is much room for empathy here, particularly in the form of the exceptionally executed Beth - but even then, the reader questions whether their first impression is the correct one. This is one of the things which makes He Said/She Said a truly great novel - the constant need to question, to re-evaluate, both the narrative and ourselves. To ask whether our perceptions can ever truly be trusted - and whether those we're closest to can also ever be absolutely deserving of the trust we bestow them with.The tension here is of the deliciously, uncomfortably slow-burn variety; the twists are judiciously peppered rather than ladled with a heavy hand, and are all the more effective and disturbing for that. The court-room scenes are especially nerve-wracking, recalling another top-class recent British thriller, Apple Tree Yard. The other pivotal moment in the narrative occurs here, changing again the course of many lives, sending all hurtling toward the final gut-wrenching conclusion. The import of Laura's actions in the dock is felt immediately, even though she cannot then know the events she has set in train; it is from here that normality begins to crumble, and the lies and secrets of all involved are drawn closer with devastating effect. The brilliance of the book does not lie entirely in its taut plotting, however - Kelly's haunting, intense prose imparts a richly brooding, atmospheric texture which gets under the skin every bit as much as the building tension.He Said/She Said is a perfect example of what happens when a thriller goes absolutely right - chilling and monstrous, affecting and challenging, this is a book which grips from its opening paragraph and doesn't relinquish its hold until long after the final page. Cleverly plotted and elegantly written, He Said/She Said effortlessly eclipses its genre-mates and is yet another triumph for Erin Kelly.My thanks to NetGalley and the publisher for the ARC in exchange for an honest review.",4
2544,A page-turner.Very nice and gripping story to kill time with.Would recommend it!,4
2545,"A perfectly fine pump to use daily. It's not as loud as some of the others, and is comfortable to use. Only issue I had was with the bottle as it is not a wide necked bottle, which is what my LO prefers. However, this a personal opinion but best to keep in mind. All in all, the pump itself is good and we'll worth the price.",4
2546,"A present for my husband, I should have bought a more basic model as he dousen't bother with linking it to the computer.Have had no complaints and appears to work well.",4
2547,A real page turner and learnt a lot about eclipses too . Excellent and for me unanticipated twist at the end.,5
2548,A really good size and went down a storm with the little one,4
2549,"A really good tablet which is excellent value but I have docked it a star for two reasons; 1) downloaded content for journeys where wifi connection isn't possible is only available for two days once viewed, after which you have to download it again. So for family holidays away from a wifi network, when a little downtime is needed, you need to ensure that there is plenty of content downloaded to chose from. This time limit even applies to content you own! Amazon, if I own it, don't want to have to keep downloading in order to watch when away from wifi. This is a fairly big issue considering the target audience of the tablet and one of the main likely uses.2) the second reason is getting that content on so it shows up in the child's screen. For example, we own Disney's Cars, which shows in the adult screen (but only after some hunting) but not in the child screen, so it couldn't simply be downloaded from the child's screen. I resolved the issue in the end, but accessing content should be much more intuitive.The protective case is excellent, speakers great for the size of tablet, display is very good and the interface smooth and responsive.",4
2550,"A really nice product with lots of accessories (the travel case is just top) and additional brush.I am not using the Oral-B app since I think it might decrease the lifetime of the battery which is the usual weakness of these electric toothbrush.Finally, for those who want to purchase this item, the product is often in sale on amazon which provide a good value for money.",4
2551,A reasonably priced bundle with a very effective electric toothbrush.,4
2552,"A slow burner. At the start i wasn't too taken with the book as I was unsure of where exactly it was going. However, as I continued a 1/3 of the way in the story began to grip me and was worth finishing to the end. If the book seems a bit slow, keep at it and you will be rewarded with an interesting, gripping book.",4
2553,"A smart toothbrush complete with app for your phone comes across as one of those 21st century ideas that you see on tech shows that's all very well impressive but nobody ever asked for or needs.Well...First and foremost, it's an excellent electric toothbrush with all the modes and brush heads that you'd want. The results undeniable, it keeps a decent charge and comes with everything you need for travel etc. And then it comes with more.The smart app might be a step too far for some but there is science to it. Science is good. The app is your toothbrush coach and helps you through your routine and tracks your progress. As you would hope, it's easy to set up. Does it lead to better habits? Yes, I think it does and it perhaps makes this most mundane of tasks more interesting for kids in particular.I'm not sure that the brush itself is ideal for younger kids, mind. It comes with a warning to expect blood on the first couple of goes and that expectation was met for me. It's a powerful brush on its higher settings and with great power comes great responsibility. Although it does have pressure control that alerts you when your pushing too hard.All that said, if you've bought this far in to the idea, the Genius models with their position detection technology already make this Smart brush seem a little less clever.",4
2554,"A story that takes the reader from one side to another - I found myself believing “him”, and then changing my mind and believing “her”.Very cleverly written with a plot that moves along at a fair old pace, this book held my interest right until the last page.Erin Kelly is one of my favourite authors and I shall certainly be waiting eagerly for her next release.",4
2555,A strangely addictive read considering the plot was verging on the ridiculous.Four stars because I somehow wanted to finish it.,4
2556,A thoroughly engrossing tale of a life seemingly ideal turned on it's head in an instant with a refreshing approach of laying out each character for the reader to engage with their very different struggles and perceptions of what he said she said and moreover how that changed them all and how they lived their lives,4
2557,A tooth brush that works perfectly well. The charger is a bit of a fiddle however.,4
2558,"A useful product. I don't know how handy it will be as not used yet.Bought for blacking out windows whilst on holiday, to enable baby to sleep.",4
2559,A very efficient toothbrush which does the job well. It is quite complicated for a toothbrush and I don't understand all of the technology that goes with it e.g. the app. The toothbrush would suit someone that likes gadgets. I choose to ignore that aspect of the toothbrush as I think it is not useful to me.,4
2560,A very good book with a twist at the end.,5
2561,A very good product when reduced to a reasonable price. Love the 2minute timer.,4
2562,A very good story that's believable and with vivid characters and some interesting twists that makes you sad. This shows you how one  mistake can change your life for good!,4
2563,"A very good tooth brush, beats the others that I have used in the past.  Leaves your teeth very clean, a good all rounder.",4
2564,"A very high quality shaver continuing the high standard of Braun. The cleaning process is a wonderful innovation, however, the warning light to clean the unit is a gimmick. The unit is switched on and off without use, and the next time you switch it on it shows the clean light - the battery does not require charging and to clean and charge continually at this point will rapidly destroy the battery life. In this modern day of technology, it would be so easy to include a circuitry that activated the clean light as the battery illuminated bar graph reaches two bars. This said, the shaver is excellent in operation and as previous Braun models, gives a clean close shave.",4
2565,"A very nice book, very well written, with a lot of suspense. An absorbing reading",5
2566,"A very slow but definite build to a gripping end,.Yet another book that would make an amazing  blockbuster film ,.",4
2567,"A well crafted book which I have given 4 stars to on the basis that it took a little while to get into and also because of the different years and characters who gave their part of the build up to the climax.Overall,a pleasing book that kept my attention.",4
2568,"A well crafted story, and as I don't want to give anything away I will just say ""wow I wasn't expecting that!"".",4
2569,A well structured story which was told with flow. I Enjoyed the book and would recommend  to anyone who likes stories with a suspense element,5
2570,"A well told story which kept me reading well into the night. The ending was not as big a 'twist' as I was expecting and seemed a bit of a let down, possibly because you had bigged it up a little too much? However I will definitely read Erin Kelly's books again.",4
2571,A well written mesmerising read. Slightly weak or cliched ending otherwise would have given it 5 stars. Well worth a try.,4
2572,A well written novel which shows you sometimes never really know someone. The story has excellent twists and turns .,4
2573,"A year on and I am still using this bad boy - Don't worry I have changed the head a fair few times! The battery life has slightly reduced over time, but nothing to extreme. Still pretty much looks the same as the day that I bought it and it keeps my teeth nice and clean!",4
2574,"After an adequate period of use, I feel I can leave an appropriate review. I must admit I was a little seduced by bluetooth functionality but on reflection, this is a bit of a gimmick.The toothbrush itself is fantastic and is available cheaper without the Bluetooth functionality. The timer is very useful and has a similar effect as the mobile health app or step counter. We become convinced to brush for a proper length of time.It is important to use the brush properly, without too much pressure or traditional brush motion- this can feel counterproductive and unconvincing initially.Over time I have noticed a definite improvement in the dental hygiene department. Used with a proper toothpaste ( I would recommend Colgate Total plus whitening), it will improve how your teeth look and feel.",4
2575,After reading some negative reviews I was a little dubious but for the offer price of £17.99 each I risked it. I ordered x 2 to cover my little girls 10ft window. Blocks out 90% and only had trouble with one of the suckers. But finally got it stuck on.  Stayed up all night and first night in months little one slept past 5 am .... ! Thank you Gro Blind ☺,4
2576,"After trying this toothbrush for a couple of weeks I am pleasantly surprised by the results.  It did take a bit of getting used to after having used a diamond clean for 2 years, but I have found the standard of cleaning achieved to be exceptional. The 'brushing too hard indicator' is really useful and the variety of brush heads included has helped me to find my perfect brush. It would be good if there was an individual brush head cap for hygiene however the brushhead storage container does mean you can easily vary which brush heads that you are using.",4
2577,"After using a manual toothbrush all my life I can see what the fuss is about when using an electric toothbrush. This gives a superior clean and I love the little digital clock indicator that you use in the bathroom, it tells you how well you cleaned your teeth and awards stars which my family have gotten quite competitive over to see who can get the 5* rating. It comes with 4 different heads for different types of cleaning.The unit it's self has a two pin plug, so if you do not have access to one, they can be cheaply bought on Amazon, which I did. It would have gotten 5 stars from me if it didn't take so long to charge. First charge up took absolutely hours to get to 3 bars. That was the most frustrating thing about it. There is an apps coming out so you can use it for your teeth brushing results with this item, depending on how important it is to you to get an update via your phone. I found it easy to use, and easy to assemble out of the box. It is a lot of money but it beats a manual toothbrush hands down.",4
2578,Alittle on the small size but still nice,3
2579,All good thanks,5
2580,"All okay,but do not use the clock or timer or app,all I want is a good toothbrush.Which this is.Quiet in operation.",4
2581,Almost didn't buy due to all the bad reviews on the new suckers. However we didn't have a single problem. I just used a good bit of spit and they stuck fast. Only issue we have had during this heat wave is that they act as radiators if the sun is shining on them.,4
2582,Almost perfect for young kids. The Kids Edition is a great package and the tablet itself works better than expected given price and intended use. Only gets four stars due to restricted apps from Amazon store - a better range and/or access to Google store would give 5 stars.,4
2583,"Almost perfect! Works well and shaves cleanly and my beard hair goes in every direction possible. Very happy, the only reason its not 4 stars because its not as perfect as razor shave...",4
2584,Also so at so good. Only used for a day but use 2 - one for iPhone 5s and it's perfect and one for iPhone 6s in a leather flip case. It holds it fine but maybe not as good as other?Good price inc next day delivery. Decent quality so far. Fits my central vent fine and the spring load graspers seem sturdy - fingers crossed,4
2585,"Although not so much better than 7 series Braun to justify all of the price difference, it cuts easier, faster and closer than any previous shavers (I've had about a dozen Braun shavers and a couple of others brands). Looks great too. Recommended.",4
2586,Although very well written I found this book was quite difficult to get into. Then half way through it really picked up pace with unexpected twists and turns. So do persevere to the end as it is worth finishing.,4
2587,always a terrific piece of kit with added benefits-head is very powerful and precise and would be protected within the great case which accompanies it-all gadgets aside an excellent performing toothbrush which really does the job,4
2588,"Always buy Oral B rechargeable toothbrushes. Never had any problems with them at all.  The replacement brushes are a little expensive imo, but I suppose you get what you pay for.  Reliable and would always recommend.",4
2589,"Amazing product, works very well but the battery life is not the greatest. Though its enough to get by the bigger problem i have found is the long charging times. Can take a day to charge which is way too  much. As is the first brush of this type ive bought its great.All the extras are maybe not needed but adds to the experience. The bluetooth to your phone was easy to set up. Allowing you to track your brushes and some further information. Great product.",4
2590,"Amazing toothbrush, good deal, parcel was late though but Customer service was responsive.",4
2591,AN ENJOYABLE READ WITH AN UNWXPECTED TWIST AT THE END.,5
2592,"An excellent toothbrush, phone app function is a bit gimmicky however. I used the phone app only once and seriously cannot see myself using my phone to brush my teeth every morning rushing to get ready.The timer thing doubled up as a much needed clock in the bathroom which is handy.",4
2593,"An expensive product, but it does feel like it has both quality and clever technology in it.  I tend towards a wet shave but often use a product like this for a bit extra or as a way of going over bits for a “second run”.  Great that this can be used in the water or dry (dry seems to get better results) and is easy to clean under running water.  Simple to use with a switch that allows you to select what areas of the face you want to shave and a nice carry case for taking it away with youThere have always been attempts to find an electric shaver that can match the closeness of a wet shave, not sure if this is the answer but it offers a robust and attractive product that will supplement your wet shave or act as an emergency top up.  I did like it, but not enough to throw away my wet shaving equipment.But definitely top end of the electric shaving market.",4
2594,"Another lovely tablet from Amazon. Lovely bumper, seems solid. But the real killer feature is the 2 year all inclusive warranty that cover anything... no questions asked... A really useful thing given my destructive granddaughter. An absolute steal at the Prime Day sales!",4
2595,"Another twisty thriller from Kelly, this is in my opinion better than ""The Poison Tree"".Often a rape case is tried on the basis of who is more believable, the question of consent is very hard to determine. There have been recent cases which echo through this book, bringing home the human impact of the news story. The writing is very tight, with almost no unnecessary detail, although I found out more than I wanted to about the scientific aspects of eclipses, other than that it is all pertinent to the story.My problem is that, as with ""The Poison Tree"", I don't much care for any of the characters in Kelly's books. She seems so keen to show all the flaws of a character that she overlooks making them likeable. In the case of Laura, the ""heroine"", she's so uptight that I don't think I'd want to meet her. Most of my sympathy went to Kit.The ending was rather weak but if this was one of those stories where it was better to journey hopefully than to arrive, it was still a pretty good few hours reading. Three and a half stars.",4
2596,App is good - keeps you focused on a quality clean,5
2597,Application is not as good and robust... Toothbrush is great,4
2598,Arrived faster than expected and exactly what was paid for,5
2599,arrived in good time nice gift thanks .,5
2600,Arrived on day it said it would for what I paid a good purchase,4
2601,"Arrived promptly and safely.  Great product, but it should have come with a sample of all the heads available.",4
2602,"Arrived promptly, well packaged and good price. Only dropped a star because Bluetooth is unnecessary and it comes with four different brush heads which I had to google to find out what each was for as it’s not in the instructions. Ordered extra brush heads on line once I knew what we needed to use. So far, very happy with my new toothbrush without the blue tooth gestapo!!",4
2603,Arrived quickly good toothbrush good value only downside is the head holder if not careful they can sit in water if you don't dry them off. The last one i owned the heads stood upright but other than that pleased with the product,4
2604,"As a night shift worker,this product was a must for me with the sunny wheather.It does its job but the suction cups could do with being smaller so i can stick it to the PVC frame rather than the glass as it still lets a bit of light through.Im sleeping alot better in a much darker room though.I would recommend this product to anyone who has difficulty sleeping in the day.",4
2605,"As a product, this is great, it does everything that it says, and this arrived on time, only once used the app, then was not interested, as I am regular in brushing, in the morning getting ready to go to work I just use my old manual brush. In the night I can take time and brush with this one, and watch the progress on the provided led gadget.",4
2606,"As expected. Bought as I had broken my arm.  Not as impressed as expected, still prefer to hand clean. PerhapsI will see the benefits after I have visited the dentist - and he tells me I don't need a deep clean.  Sorry Oral B just my opinion.",4
2607,"As I work nights, sleeping with a beam of sunlight on your face is not easy!This blind solves those problems for the most part. The blind uses suction cups to stick to the glass very securely and does a great job of blocking out the light. It would be better if it were a little bigger but does the job required.The fact this blind can be removed and easily applied elsewhere is a bonus. Great product.",4
2608,As soon as I started reading I guessed the Kit/Beth connection.  But I didn't guess the truth at the end.  I found the book enjoyable.  I liked Kit and felt sorry that a big mistake 15 years ago drove him to such extreme measures to keep a secret.  It shows how much he  did love his wife.  I would have like a happy ending.,4
2609,"At first glance this shaver doesn't seem to justify its very high price tag. The packaging doesn't look premium, the accompanying bag is not great quality and doesn't have room for the charging lead, there is no cleaning station and not even a plastic stand to keep it upright in the bathroom. The instructions apply to all the models in the range so describes several features that aren't present on this shaver, something I find quite annoying.However what really matters is the shaver, and it's not at all bad. A little heavier and larger than expected, but it gives a close and comfortable though not outstanding shave when used dry, and an excellent shave when used wet with foam, nearly comparable to a wet shave with a blade.The shaver needs cleaning after use with foam, this can be done under the tap as the shaver is waterproof. This also means the shaver can be used in the bath or shower - the idea of using it in the bath does not seem pleasant to me but in the shower all the hair will be washed away, so that seems a reasonable option. Being able to shave in the shower could 'shave' (sorry!) a couple of minutes off the morning routine too.Overall this is a good shaver which doesn't quite deserve the high price tag, but is a decent choice if you want a waterproof shaver.",4
2610,"At first I was irrated by the backwards and forwards of the narrative, but as I got into it, it didn’t spoil the story as the tension mounted. I was surprised at the ending and didn’t see it coming at all. I love a good thriller and this was certainly a page turner as the story unfolded. I would recommend it and I’m off to find more by the same author!",4
2611,At first this book was a little slow but after about halfway through I couldn't put it down. I ordered the audiobook along with it - that I wouldn't recommend. Lauras voice is whiney and has a 'poor me' fee to which I struggled to feel any sympathy to when listening to her. I didnt see the twist coming and thoroughly enjoyed the ending.,4
2612,"At first, I couldn't get into this book as I couldn't really warm to any of the characters. There was a lot of scene setting in the different times which seemed to go on forever but I stuck with it. I'm glad I did because at one point I physically gasped from a twist in the plot.",4
2613,"At the end of the day it is just a toothbrush but it cleans my teeth well and if you are looking for a new toothbrush this is a good one to invest in, I particularly like the little timer that comes with it.",4
2614,"At the start of this book I got quite confused as it was jumping to different years,but as I got into it I couldn't put it down,I have only two chapters left and there are some brilliant twists to it,highly recommended.",4
2615,Battery seems to be much better than the old model. The first time I tried it made me realise how knackered my old Braun had become. The Hygienist seems a lot happier with my teeth too since I've been using it (her bill isn't any less though!),4
2616,"Beautiful earrings, could have been presented a little better in the box. Bought as a gift",4
2617,Beautiful earrings.,4
2618,"Been using this brush for about a month now and wow what a difference. My teeth look and feel cleaner which I love. The brush handle is more chunky than my previous Oral B but I soon got use to it. As soon as I started using this brush I could really feel the difference in power and the different brush heads gets into all areas giveing a great all round clean. I can follow my progress by using an app on my smartphone, which I don't fully understand as yet, and a small clock, which stays in the bathroom, gives a reading how long I have been brushing for and a smiley face when complete correctly.Overall Brilliant, my teeth are SPARKLING.",4
2619,"Best electric razor I have owned, shaves closer than my old rotary Phillips. My only complaint is the 45 minute drying time on the clean cycle.",4
2620,birthday present they were admired,4
2621,Bit difficult to get secure in grill. Once secure holds phone in place and does its job,4
2622,"black and blindy, not quite 100%, more like 85.75% darkness however.",4
2623,Blinds arrived on time. Blinds stick well on windows although occasionally you have to stick one or two suctions caps back on. The blinds completely block the light and are a cheap alternative.,4
2624,"Blocks out most of the light but not easy to put up, the sucker pads don't always catch - and when the temperature changes on the glass they do seem to pop off.  Also I'm not very tall and it's quite a task to get it positioned well.  I'm thinking of buying some Velcro to use when at home, for ease of use!",4
2625,Blocks out the lights very well. Occasionally suckers fall off.,4
2626,Blocks out the sunlight pretty well however it does keeps falling off if one cleans or opens/closes the window; suction can be better,4
2627,"Bluetooth with a toothbrush, who would have thought it, eh?My wife has been testing this Series 6500 and it is a very good toothbrush.  It adapts to your style of brushing; how hard you press, etc.  This seems like a good idea and I guess it is.  As with most (all?) electric toothbrushes it indicates when you should move to another part of your mouth and makes sure you do your full two minutes worth of brushing.  Good idea.  I use a Philips which does the same thing.The Bluetooth mode is a little gimmicky and not something that we have really used.  You just need to download the app from the Android or Apple store, but as we've not used that mode we can't really comment on it.There are seven modes altogether, clean, white, etc but my wife has stuck to the standard clean.In the box you get three extra heads which is good, plus charging station, etc plus a clear plastic carry case.This is a good brush and is probably worth the money if you need the bluetooth connectivity but I can't help thinking you're wasting your money if you just simply want to clean your teeth.Oh, it's loud!",4
2628,"Bought an Wilko's battery toothbrush. Three push button settings. Fast, Slow, Vibrating. Light on  when charging.  Am pleased with it. £15.",4
2629,"Bought as a gift for Xmas looks good and fine price, well packaged and arrived on time advised Nancy",4
2630,Bought as a lightning deal which brought price down to same as some cheaper models in same range as such I am relatively happy would have been really upset if I had paid full price.  Apart from a timer stuck on bathroom wall which has a smiley faced on this does nothing that the cheaper models don't so you are paying an awful lot for a cheap clock.  Does leave teeth feeling clean though BUT I would say buy the cheaper models the gimmick is only interesting the first couple of uses.,4
2631,Bought as a present. Recipient pleased with it.,4
2632,Bought as a replacement brush. Works well and found the timer helpful in not having to guess the timing of segments. Overall I am very pleased with this brush.,4
2633,"Bought as a with a new bathroom we needed 2 brushes, one for the kids in new bathroom one for us.  Rather than buying a cheap model for them we gave them our old unit and got this for ourselves.It works really nicely, my wife says it's like going to the hygienist (not sure about that).  The display is a nice feature but a bit of a gimmick and the Bluetooth(TM) is no good as the app isn't compatible with my device.The downsides, the charge indicator is a bright blue light, a bit of a shock tripping to the bathroom in the middle of the night.  The charge unit itself has changed again.  Our old unit had a sort of loop that the brush sat in with a long soft cord.  This model has the ""old"" upright pole and a much shorter stiffer lead, a bit of a pain to site compared to the previous version.",4
2634,"Bought during a recent promotion, assembled in a few minutes and working like a charm. The brush seems to be powerful and efficient in cleaning and all in all delivers good value for money at £55",4
2635,"Bought for my 5 year old daughter. Simple setup, full of content straight out the box which includes educational apps as well as entertainment. The case definitely looks and feels like it will handle many drops. Only thing I would have liked to have been different would have been for it to be able to be fully a kids tablet rather than having a full fire experience for the parent and having to switch to child mode every time it’s switched on so 4 out of 5 stars. Oh and don’t forget the content lasts 12 months from purchase/setup before you have to pay a subscription!",4
2636,"Bought it after reading the reviews. Doesn't shave as I  expected as I  still need a razor to remove hair on top of the upper lip and also under the bottom lip despite going over several times. As for being the best shaver,  I'm not sure.It's not a bad shaver but definitely not the best.",4
2637,Bought it for my 2 year old as his bedroom gets afternoon and evening sun which is difficult for nap time and bedtime. Its very handy in terms of use - adjustable velcro to accomodate window dimensions and suction cups which stick very well (hasn't fallen down yet!). It is very effective in darkening the room - in fact my 2 yr old complained the room was too dark so I had to adjust it so some light still came through. It also takes some of the heat out of the sun so his room isn't as hot which is more comfortable for him.We are planning on taking it with us when staying at his grandparents house and I imagine it will be as effective there also!,4
2638,"Bought this as my husband works night shift and was struggling to sleep through the day. This blind is amazing for blocking out the brightness of the day and literally made the room pitch black. We did have to buy a tension rod to put it up as the suction pads are rubbish, but definitely worth the money.",4
2639,"Bought this for my 2 year old for Christmas as she was always playing on my phone, so I thought I’d i got this I would get control of my phone back!My daughter hasn’t yet got the idea of how it works as it is obviously different to what she’s used to on the phone. To be honest, I like my gadgets but I also find the kindle layout quite confusing at times and don’t find it particularly intuitive.As I’m sure you know, you can’t get YouTube kids on this which my daughter loves so she still uses my phone for that, but I have downloaded films and games for her to play which she enjoys, I think she’ll get more use from it when she’s a little older (she’s only 27 months) as she’ll be able to look around it herself a bit more rather than just relying on the what she sees on the screen in front of her.I have mine and my husbands kindle profiles set up on there too so we can borrow it when she goes to bed!4 stars as it is a great product.",4
2640,"Bought this for my daughters sleepover as we don't have curtains up yet! Suction not as good as I hoped and room not as dark, but overall glad we had it.",4
2641,Bought this for my husband as a replacement for a much older electric brush and he is delighted with his gift.  The tooth brush is easy to use and clean.  It also comes with a very handy stand which will hold other tooth brush heads making it ideal for the whole family to use,4
2642,Bought this in Amazon deals. Have used my current Oral B electric brush for many years and thoroughly trust it but may be close to renewal. I saw this at the right price. Delivered next day and for free. Easy set up and charge it works brilliantly as you would expect. Only slight irritant is the flashing blue charging light.,4
